,Hour,Day,Month,Year,AQI,PM10,PM2.5,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
1496,12,4,3,2018,173.0,296.0,62.0,0.7,20.0,51.0,10.0,50.0,754.1875,0.025000002128001304,263644.0,275.905,60.00563599395752,685.0
1497,13,4,3,2018,192.0,334.0,75.0,0.6,20.0,53.0,8.0,50.0,754.1875,0.025000002128001304,263644.0,275.905,60.00563599395752,685.0
1498,14,4,3,2018,193.0,336.0,57.0,0.6,17.0,61.0,7.0,50.0,754.1875,0.025000002128001304,263644.0,275.905,60.00563599395752,685.0
1499,15,4,3,2018,203.0,352.0,55.0,0.5,23.0,55.0,6.0,50.0,754.3125,0.025000002438001337,263772.0,275.9032998657226,60.00353999328613,685.0
1500,16,4,3,2018,199.0,347.0,51.0,0.5,29.0,48.0,6.0,50.0,754.3125,0.025000002438001337,263772.0,275.9032998657226,60.00353999328613,685.0
1501,17,4,3,2018,193.0,335.0,31.0,0.6,36.0,42.0,5.0,50.0,754.3125,0.025000002438001337,263772.0,275.9032998657226,60.00353999328613,685.0
1502,18,4,3,2018,178.0,306.0,11.0,0.6,36.0,42.0,4.0,50.0,748.875,0.0250000018870011,264204.0,275.8525997924804,60.003159996032714,685.0
1503,19,4,3,2018,165.0,279.0,48.0,0.6,41.0,36.0,4.0,50.0,748.875,0.0250000018870011,264204.0,275.8525997924804,60.003159996032714,685.0
1504,20,4,3,2018,151.0,252.0,49.0,0.7,38.0,39.0,5.0,50.0,748.875,0.0250000018870011,264204.0,275.8525997924804,60.003159996032714,685.0
1505,21,4,3,2018,128.0,205.0,47.0,0.8,33.0,40.0,5.0,50.0,748.0,0.0250000016680006,264544.0,275.8457998657226,60.00159999084472,685.0
1506,22,4,3,2018,109.0,168.0,45.0,0.7,36.0,34.0,4.0,50.0,748.0,0.0250000016680006,264544.0,275.8457998657226,60.00159999084472,685.0
1507,23,4,3,2018,104.0,158.0,43.0,0.7,49.0,20.0,3.0,50.0,748.0,0.0250000016680006,264544.0,275.8457998657226,60.00159999084472,685.0
1508,0,5,3,2018,99.0,147.0,45.0,0.7,47.0,19.0,4.0,50.0,744.375,0.025000002775000408,264804.0,275.87739990234365,60.00175999450683,729.625
1509,1,5,3,2018,96.0,142.0,47.0,0.7,51.0,12.0,4.0,50.0,744.375,0.025000002775000408,264804.0,275.87739990234365,60.00175999450683,729.625
1510,2,5,3,2018,103.0,155.0,48.0,0.7,57.0,2.0,3.0,50.0,744.375,0.025000002775000408,264804.0,275.87739990234365,60.00175999450683,729.625
1511,3,5,3,2018,98.0,146.0,49.0,0.7,67.0,2.0,4.0,50.0,748.4375,0.025000001587999983,265008.0,275.9247998046875,60.00299199676514,804.4375
1512,4,5,3,2018,105.0,159.0,50.0,0.7,69.0,2.0,4.0,50.0,748.4375,0.025000001587999983,265008.0,275.9247998046875,60.00299199676514,804.4375
1513,5,5,3,2018,106.0,162.0,50.0,0.9,58.0,2.0,2.0,50.0,748.4375,0.025000001587999983,265008.0,275.9247998046875,60.00299199676514,804.4375
1514,6,5,3,2018,107.0,164.0,51.0,1.0,62.0,2.0,3.0,50.0,747.5,0.025000001315999776,264548.0,275.9567999267578,60.00883599090576,822.9375
1515,7,5,3,2018,107.0,164.0,48.0,1.1,56.0,2.0,2.0,50.0,747.5,0.025000001315999776,264548.0,275.9567999267578,60.00883599090576,822.9375
1516,8,5,3,2018,107.0,163.0,50.0,1.2,57.0,2.0,2.0,50.0,747.5,0.025000001315999776,264548.0,275.9567999267578,60.00883599090576,822.9375
1517,9,5,3,2018,115.0,180.0,57.0,1.2,58.0,5.0,4.0,50.0,748.1875,0.025000001473000275,264320.0,275.94350006103514,60.010955993652345,715.375
1518,10,5,3,2018,113.0,176.0,58.0,1.1,60.0,14.0,7.0,50.0,748.1875,0.025000001473000275,264320.0,275.94350006103514,60.010955993652345,715.375
1519,11,5,3,2018,124.0,197.0,62.0,1.0,63.0,23.0,8.0,50.0,748.1875,0.025000001473000275,264320.0,275.94350006103514,60.010955993652345,715.375
1520,12,5,3,2018,117.0,184.0,64.0,0.9,63.0,32.0,8.0,50.0,743.75,0.02500000135600008,264560.0,275.8955999755859,60.00387599182129,685.0
1521,13,5,3,2018,85.0,119.0,59.0,0.8,31.0,68.0,10.0,50.0,743.75,0.02500000135600008,264560.0,275.8955999755859,60.00387599182129,685.0
1522,14,5,3,2018,90.0,130.0,48.0,0.9,23.0,80.0,12.0,50.0,743.75,0.02500000135600008,264560.0,275.8955999755859,60.00387599182129,685.0
1523,15,5,3,2018,105.0,159.0,53.0,0.9,23.0,84.0,12.0,50.0,741.5,0.02500000159100071,265108.0,275.86369995117184,60.00151599121094,685.0
1524,16,5,3,2018,106.0,162.0,55.0,0.9,25.0,84.0,14.0,50.0,741.5,0.02500000159100071,265108.0,275.86369995117184,60.00151599121094,685.0
1525,17,5,3,2018,98.0,146.0,57.0,0.9,27.0,83.0,19.0,50.0,741.5,0.02500000159100071,265108.0,275.86369995117184,60.00151599121094,685.0
1526,18,5,3,2018,99.0,147.0,65.0,1.0,32.0,76.0,16.0,50.0,740.6875,0.025000001753000545,265108.0,275.85100006103505,60.00291599273682,685.0
1527,19,5,3,2018,99.0,147.0,66.0,1.1,36.0,71.0,13.0,50.0,740.6875,0.025000001753000545,265108.0,275.85100006103505,60.00291599273682,685.0
1528,20,5,3,2018,96.0,142.0,68.0,1.0,38.0,61.0,11.0,50.0,740.6875,0.025000001753000545,265108.0,275.85100006103505,60.00291599273682,685.0
1529,21,5,3,2018,74.0,97.0,36.0,0.4,25.0,63.0,4.0,50.0,739.9375,0.025000001784000542,265108.0,275.8408999633789,60.003047996521,685.0
1530,22,5,3,2018,64.0,77.0,38.0,0.4,27.0,59.0,4.0,50.0,739.9375,0.025000001784000542,265108.0,275.8408999633789,60.003047996521,685.0
1531,23,5,3,2018,60.0,61.0,43.0,0.5,31.0,54.0,4.0,50.0,739.9375,0.025000001784000542,265108.0,275.8408999633789,60.003047996521,685.0
1532,0,6,3,2018,56.0,61.0,39.0,0.5,40.0,42.0,4.0,50.0,741.3125,0.025000001940000804,265108.0,275.8442999267578,60.00585999298096,731.875
1533,1,6,3,2018,55.0,59.0,38.0,0.6,50.0,31.0,5.0,50.0,741.3125,0.025000001940000804,265108.0,275.8442999267578,60.00585999298096,731.875
1534,2,6,3,2018,59.0,67.0,40.0,0.6,51.0,29.0,5.0,50.0,741.3125,0.025000001940000804,265108.0,275.8442999267578,60.00585999298096,731.875
1535,3,6,3,2018,59.0,56.0,42.0,0.6,58.0,22.0,5.0,50.0,746.25,0.025000001917000855,265108.0,275.90399993896483,60.005567993164064,808.875
1536,4,6,3,2018,58.0,57.0,41.0,0.7,66.0,10.0,5.0,50.0,746.25,0.025000001917000855,265108.0,275.90399993896483,60.005567993164064,808.875
1537,5,6,3,2018,56.0,59.0,40.0,0.9,75.0,2.0,4.0,50.0,746.25,0.025000001917000855,265108.0,275.90399993896483,60.005567993164064,808.875
1538,6,6,3,2018,56.0,62.0,39.0,1.0,79.0,2.0,3.0,50.0,748.125,0.02500000170700066,265108.0,275.92529998779287,60.00200799560547,806.8125
1539,7,6,3,2018,59.0,62.0,42.0,1.1,80.0,2.0,3.0,50.0,748.125,0.02500000170700066,265108.0,275.92529998779287,60.00200799560547,806.8125
1540,8,6,3,2018,64.0,69.0,46.0,1.2,75.0,5.0,4.0,50.0,748.125,0.02500000170700066,265108.0,275.92529998779287,60.00200799560547,806.8125
1541,9,6,3,2018,74.0,78.0,54.0,1.2,64.0,16.0,6.0,50.0,746.5625,0.02500000163299964,265108.0,275.9104998779297,60.00666399383545,709.75
1542,10,6,3,2018,95.0,93.0,71.0,1.1,56.0,25.0,7.0,50.0,746.5625,0.02500000163299964,265108.0,275.9104998779297,60.00666399383545,709.75
1543,11,6,3,2018,100.0,90.0,75.0,1.2,50.0,37.0,9.0,50.0,746.5625,0.02500000163299964,265108.0,275.9104998779297,60.00666399383545,709.75
1544,12,6,3,2018,95.0,80.0,71.0,1.2,38.0,56.0,12.0,50.0,744.0,0.0250000015160013,265108.0,275.8835998535156,60.00406399536133,685.0
1545,13,6,3,2018,108.0,75.75,81.0,1.3,43.0,60.0,16.0,50.0,744.0,0.0250000015160013,265108.0,275.8835998535156,60.00406399536133,685.0
1546,14,6,3,2018,94.0,71.5,70.0,0.8,30.0,77.0,14.0,50.0,744.0,0.0250000015160013,265108.0,275.8835998535156,60.00406399536133,685.0
1547,15,6,3,2018,70.0,67.25,51.0,0.6,26.0,85.0,13.0,50.0,742.6875,0.02500000164000132,265108.0,275.86600006103515,60.00138799285889,685.0
1548,16,6,3,2018,73.0,63.0,53.0,0.6,28.0,77.0,11.0,50.0,742.6875,0.02500000164000132,265108.0,275.86600006103515,60.00138799285889,685.0
1549,17,6,3,2018,69.0,82.0,50.0,0.7,35.0,69.0,9.0,50.0,742.6875,0.02500000164000132,265108.0,275.86600006103515,60.00138799285889,685.0
1550,18,6,3,2018,83.0,88.0,61.0,0.8,52.0,45.0,7.0,50.0,742.0,0.025000001724001027,265108.0,275.85619995117185,60.00115199279785,685.0
1551,19,6,3,2018,70.0,72.0,51.0,0.6,50.0,44.0,8.0,50.0,742.0,0.025000001724001027,265108.0,275.85619995117185,60.00115199279785,685.0
1552,20,6,3,2018,62.0,74.0,39.0,0.6499999999999999,47.5,49.33333333333334,8.0,50.0,742.0,0.025000001724001027,265108.0,275.85619995117185,60.00115199279785,685.0
1553,21,6,3,2018,56.0,62.0,35.0,0.7,45.0,54.66666666666666,8.0,50.0,741.0625,0.025000001604000108,264864.0,275.8469998168945,60.0030359954834,685.0
1554,22,6,3,2018,46.0,45.0,32.0,0.6,35.0,60.0,7.2,50.0,741.0625,0.025000001604000108,264864.0,275.8469998168945,60.0030359954834,685.0
1555,23,6,3,2018,51.0,52.0,32.0,0.5,33.0,56.0,6.4,50.0,741.0625,0.025000001604000108,264864.0,275.8469998168945,60.0030359954834,685.0
1556,0,7,3,2018,50.0,50.0,27.0,0.5,36.0,56.0,5.6,50.0,749.875,0.0250000013280008,264616.0,275.8495999145508,60.00397999572754,714.5625
1557,1,7,3,2018,47.0,47.0,27.0,0.5,37.0,45.0,4.8,50.0,749.875,0.0250000013280008,264616.0,275.8495999145508,60.00397999572754,714.5625
1558,2,7,3,2018,46.0,46.0,32.0,0.6,43.0,30.0,4.0,50.0,749.875,0.0250000013280008,264616.0,275.8495999145508,60.00397999572754,714.5625
1559,3,7,3,2018,44.0,44.0,28.0,0.4,44.0,26.0,2.0,50.000056257247934,754.0625,0.0250000019090008,264136.0,275.87389984130857,60.00471599578857,742.5625
1560,4,7,3,2018,43.0,43.0,28.0,0.4,45.0,36.0,2.0,50.000056257247934,754.0625,0.0250000019090008,264136.0,275.87389984130857,60.00471599578857,742.5625
1561,5,7,3,2018,46.0,45.0,32.0,0.6,42.0,40.0,2.0,50.000056257247934,754.0625,0.0250000019090008,264136.0,275.87389984130857,60.00471599578857,742.5625
1562,6,7,3,2018,51.0,51.0,36.0,0.7,42.0,40.0,2.0,50.000056257247934,753.4375,0.025000002365000547,263632.0,275.88139984130856,60.003527992248536,751.625
1563,7,7,3,2018,54.0,54.0,38.0,0.7,44.0,37.0,2.0,50.000056257247934,753.4375,0.025000002365000547,263632.0,275.88139984130856,60.003527992248536,751.625
1564,8,7,3,2018,54.0,54.0,38.0,0.8,45.0,40.0,2.0,50.000056257247934,753.4375,0.025000002365000547,263632.0,275.88139984130856,60.003527992248536,751.625
1565,9,7,3,2018,53.0,55.0,37.0,0.7,49.0,35.0,2.0,50.0,756.375,0.02500000224200077,263680.0,275.9075,60.00539599609375,701.25
1566,10,7,3,2018,53.0,54.0,37.0,0.6,44.0,45.0,2.0,50.0,756.375,0.02500000224200077,263680.0,275.9075,60.00539599609375,701.25
1567,11,7,3,2018,59.0,57.0,42.0,0.5,43.0,50.0,2.0,50.0,756.375,0.02500000224200077,263680.0,275.9075,60.00539599609375,701.25
1568,12,7,3,2018,66.0,57.0,48.0,0.6,41.0,57.0,2.0,50.0,753.9375,0.0250000021010004,264508.0,275.8844998168945,60.004783996582034,685.0
1569,13,7,3,2018,71.0,61.0,52.0,0.6,43.0,55.0,5.5,50.0,753.9375,0.0250000021010004,264508.0,275.8844998168945,60.004783996582034,685.0
1570,14,7,3,2018,74.0,67.0,54.0,0.55,37.0,56.25,9.0,50.0,753.9375,0.0250000021010004,264508.0,275.8844998168945,60.004783996582034,685.0
1571,15,7,3,2018,19.0,70.66666666666667,13.0,0.5,29.0,57.5,7.0,50.0,751.5625,0.025000002065001057,265008.0,275.86079986572264,60.00308399200439,685.0
1572,16,7,3,2018,86.0,74.33333333333333,64.0,0.5,34.5,58.75,5.0,50.0,751.5625,0.025000002065001057,265008.0,275.86079986572264,60.00308399200439,685.0
1573,17,7,3,2018,85.0,78.0,63.0,0.5,40.0,60.0,8.0,50.0,751.5625,0.025000002065001057,265008.0,275.86079986572264,60.00308399200439,685.0
1574,18,7,3,2018,88.0,73.0,65.0,0.5,48.0,54.0,8.0,50.0,750.9375,0.0250000016680006,265108.0,275.85739990234373,60.00441199493408,685.0
1575,19,7,3,2018,89.0,90.0,66.0,0.6,67.0,36.0,6.0,50.0,750.9375,0.0250000016680006,265108.0,275.85739990234373,60.00441199493408,685.0
1576,20,7,3,2018,93.0,93.0,69.0,0.7,76.0,22.0,6.0,50.0,750.9375,0.0250000016680006,265108.0,275.85739990234373,60.00441199493408,685.0
1577,21,7,3,2018,93.0,84.0,69.0,0.8,83.0,12.0,5.0,50.0,750.25,0.02500000125000067,265108.0,275.8541998291016,60.003095993042,685.0
1578,22,7,3,2018,98.0,97.0,73.0,1.1,98.0,2.0,7.0,50.0,750.25,0.02500000125000067,265108.0,275.8541998291016,60.003095993042,685.0
1579,23,7,3,2018,110.0,99.0,83.0,1.1,97.0,2.0,7.0,50.0,750.25,0.02500000125000067,265108.0,275.8541998291016,60.003095993042,685.0
1580,0,8,3,2018,95.0,89.0,71.0,1.0,88.0,2.0,6.0,50.0,737.9375,0.02500000143899955,265108.0,275.86630004882807,60.00417199707032,735.75
1581,1,8,3,2018,33.0,23.0,23.0,0.4,42.0,47.0,5.0,50.0,737.9375,0.02500000143899955,265108.0,275.86630004882807,60.00417199707032,735.75
1582,2,8,3,2018,30.0,30.0,14.0,0.1,20.0,69.0,2.0,50.0,737.9375,0.02500000143899955,265108.0,275.86630004882807,60.00417199707032,735.75
1583,3,8,3,2018,28.0,28.0,11.0,0.1,21.0,68.0,2.0,50.0,739.8125,0.02500000122600049,265108.0,275.91109985351557,60.00682799530029,849.5
